just checked my user timeline on my	just checked my user timeline on my
ugh... twitter withdrawls. internet not working on blackberry for some strange reason	ugh. twitter withdrawls. internet not working on blackberry for some strange reason
@mrjrgregory cider was amazing - blackberry still broken	@mrjrgregory cider was amazing - blackberry still broken
uh oh.. blackberry internet service is acting up	uh oh. blackberry internet service is acting up
back at work  blackberry still on the fritz	back at work  blackberry still on the fritz
it's funny how i am posting my tweets from my	it's funny how i am posting my tweets from my
@ginnielizz  thanks!  the blackberry app isn't as good   i think i'll sign in/ sign out for now.	@ginnielizz  thanks.  the blackberry app isn't as good   i think i'll sign in/ sign out for now.
great. blackberryos 4.5 software is on my phone. bb rebooted. has been at a white screen with the hourglass spinning for 10 minutes now.	great. blackberryos 4.5 software is on my phone. bb rebooted. has been at a white screen with the hourglass spinning for 10 minutes now.
gaaarrrr where is my blackberry charger???	gaaarrrr where is my blackberry charger.
great.  the blackberry battery is dwindling fast. at the boyfriend's house watching the bachelorette. tweeting may have to halt	great.  the blackberry battery is dwindling fast. at the boyfriend's house watching the bachelorette. tweeting may have to halt
@iamjonathancook bye blackberry!	@iamjonathancook bye blackberry.
@iamjonathancook awwh. im gonn miss blackberry bold.	@iamjonathancook awwh. im gonn miss blackberry bold.
@iamjonathancook bye blackberry  jonathan is going to miss you  byebye	@iamjonathancook bye blackberry  jonathan is going to miss you  byebye
@tonyg2388 i'd die without my blackberry too	@tonyg2388 i'd die without my blackberry too
is missing her blackberry	is missing her blackberry
@alyssa_f read it on my blackberry babe. i understand your pain  sure there isnt some way you can make it to one of the shows?	@alyssa_f read it on my blackberry babe. i understand your pain  sure there isnt some way you can make it to one of the shows.
@troublextoo that's cool.  i want my blackberry back.	@troublextoo that's cool.  i want my blackberry back.
watching jon and kate plus 8...i need some help tryna upload a pic on here 4rm my blackberry it won't work	watching jon and kate plus 8.i need some help tryna upload a pic on here 4rm my blackberry it won't work
@mikeywax boooo! you should have gone blackberry	@mikeywax boooo. you should have gone blackberry
lost my blackberry!	lost my blackberry.
signs i spend too much time on the computer: i just pressed alt+t to try to open a new tab on my blackberry's browser	signs i spend too much time on the computer: i just pressed alt+t to try to open a new tab on my blackberry's browser
testing out a new twitter app for my blackberry. sorry to spam your feed.	testing out a new twitter app for my blackberry. sorry to spam your feed.
testing out a new twitter app for my blackberry. sorry to spam your feed.	testing out a new twitter app for my blackberry. sorry to spam your feed.
trying out a new twitter app for my blackberry. sorry to spam your feed.	trying out a new twitter app for my blackberry. sorry to spam your feed.
ugh my blackberry won't let me click any buttons so i can't even log onto twitter from it  bust	ugh my blackberry won't let me click any buttons so i can't even log onto twitter from it  bust
blackberry is dead...looks like im going ot have to bite the bullet and get the iphone...	blackberry is dead.looks like im going ot have to bite the bullet and get the iphone.
bets ned the pie man makes a scrumptious blackberry pie.  wish i could go to the pie hole and get me a slice	bets ned the pie man makes a scrumptious blackberry pie.  wish i could go to the pie hole and get me a slice
@ravenalexis is your ringer on silence? my blackberry is an ass and not giving me text messages today	@ravenalexis is your ringer on silence. my blackberry is an ass and not giving me text messages today
@lilnard3 bet you wont tune into stickam.com/msjatv lol i broke my blackberry new one on deck tomorrow tho	@lilnard3 bet you wont tune into stickam.com/msjatv lol i broke my blackberry new one on deck tomorrow tho
my blackberry isnt charging!  poor baby might be broken d:	my blackberry isnt charging.  poor baby might be broken d:
i'm so jealuos....my sister got the blackberry curve i wanted	i'm so jealuos.my sister got the blackberry curve i wanted
i'm so jealous...my sister got the blackberry curve i wanted	i'm so jealous.my sister got the blackberry curve i wanted
dropped my blackberry in water! cant text or call &amp;&amp; or even pick up calls or make calls...	dropped my blackberry in water. cant text or call &amp;&amp; or even pick up calls or make calls.
@keryje about 2 mins #blackberrystorm camera is amazingly slow  miss you too babes	@keryje about 2 mins #blackberrystorm camera is amazingly slow  miss you too babes
can't find my blackberry charger. switched to my broken g1 for the time being. blaaaah i miss thing	can't find my blackberry charger. switched to my broken g1 for the time being. blaaaah i miss thing
need some #blackberry maintenance help - woke up and my track ball goes up	need some #blackberry maintenance help - woke up and my track ball goes up
my work blackberry just locked itself	my work blackberry just locked itself
i want a blackberry	i want a blackberry
@blackberrytwit ... bit but that's been about it!  can't shift this sickness - not good!!!	@blackberrytwit . bit but that's been about it.  can't shift this sickness - not good.
@tiffanywi doh...  maybe the blackberry gods will see your trouble and send forth help..	@tiffanywi doh.  maybe the blackberry gods will see your trouble and send forth help.
my blackberry has a hairline fracture in the screen	my blackberry has a hairline fracture in the screen
omg!!! what is wrong with me!!!! yesterday i left my blackberry at home	omg. what is wrong with me. yesterday i left my blackberry at home
restoring my blackberry	restoring my blackberry
how can i get 2 my dm's from my blackberry? is that not an option?? i dont see it	how can i get 2 my dm's from my blackberry. is that not an option. i dont see it
so somehow my phone charger is lost and now my phone is dead  does anyone have a charger for a blackberry that i could borrow?!	so somehow my phone charger is lost and now my phone is dead  does anyone have a charger for a blackberry that i could borrow.
@candizzler nope no blackberry.	@candizzler nope no blackberry.
something's wrong with my blackberry.....	something's wrong with my blackberry.
epic blackberry fail...so ticked! want a new one	epic blackberry fail.so ticked. want a new one
blackberry is dead	blackberry is dead
just wondering if anyone knows who i can put a shortcut to twitter on my blackberry curve.  and i am still sick over the race on sunday	just wondering if anyone knows who i can put a shortcut to twitter on my blackberry curve.  and i am still sick over the race on sunday
twitterberry is going bye bye on the 8th on my phone. no more blackberry	twitterberry is going bye bye on the 8th on my phone. no more blackberry
blackberry	blackberry
@anniepants @ruthfox @veganchai i'm such a devoted blackberry fan! i feel like i'm being adulterous...	@anniepants @ruthfox @veganchai i'm such a devoted blackberry fan. i feel like i'm being adulterous.
blackberry has been sold.  it was fun having it for the less than two weeks i had it.	blackberry has been sold.  it was fun having it for the less than two weeks i had it.
i want my blackberry already	i want my blackberry already
cravings for new gadgets so badly!! esp for blackberry  i want i want i want!!	cravings for new gadgets so badly. esp for blackberry  i want i want i want.
my blackberry scrolly ball thing isn't letting me scroll up. well this sux. i have new messages	my blackberry scrolly ball thing isn't letting me scroll up. well this sux. i have new messages
grrrrrr blackberry is stuck on gsm network.. means only phone will work	grrrrrr blackberry is stuck on gsm network. means only phone will work
anyone know how to use blackberry messenger? i'm blonde and retarded! plus i only have one friend with a bb and he's ignoring me atm	anyone know how to use blackberry messenger. i'm blonde and retarded. plus i only have one friend with a bb and he's ignoring me atm
chatting on my blackberry its so much fun!! can't seem to upload my photo though......dunno howwww!!!	chatting on my blackberry its so much fun. can't seem to upload my photo though.dunno howwww.
@willsmith next iphone coming out in a lil over a month and you buy a blackberry?! i didn't expect this level of fail from you	@willsmith next iphone coming out in a lil over a month and you buy a blackberry. i didn't expect this level of fail from you
so heartbroken about the loss of raspberry ny blackberry i cant sleep with out her next to me l  looks like i got a date with t mobile	so heartbroken about the loss of raspberry ny blackberry i cant sleep with out her next to me l  looks like i got a date with t mobile
@mim001 @amykate oh no! poor you. hope you get to break for tea soon. i'd send it via blackberry if i could	@mim001 @amykate oh no. poor you. hope you get to break for tea soon. i'd send it via blackberry if i could
wish i had a blackberry	wish i had a blackberry
@themogulmom must be in the air! my blackberry lost all it's info yesterday! (thank god it backed itself on my laptop) good luck	@themogulmom must be in the air. my blackberry lost all it's info yesterday. (thank god it backed itself on my laptop) good luck
my blackberry's got low battery.	my blackberry's got low battery.
i forgot the charger for my blackberry at home   let's see how long i can make a half-charged battery last.	i forgot the charger for my blackberry at home   let's see how long i can make a half-charged battery last.
forgot my blackberry today  going to be a struggle without it.	forgot my blackberry today  going to be a struggle without it.
anyone got an extended blackberry bold battery? are they any good? battery's gone from 95% to 55% in just 2 hours	anyone got an extended blackberry bold battery. are they any good. battery's gone from 95% to 55% in just 2 hours
@parisrouzati not now that i have a blackberry storm. its way too slow when you hang up and and call back  i tried yesterday lol	@parisrouzati not now that i have a blackberry storm. its way too slow when you hang up and and call back  i tried yesterday lol
@bethmcgrath i wannt a blackberry	@bethmcgrath i wannt a blackberry
dented her blackberry	dented her blackberry
i want a new cell phone  i dont want my blackberry curve 8900 anymore. i want the blackberry bold	i want a new cell phone  i dont want my blackberry curve 8900 anymore. i want the blackberry bold
:  in other news the blackberry is on the fritz...    free upgrade?  you best believe i will try...	:  in other news the blackberry is on the fritz.    free upgrade.  you best believe i will try.
what kind of phone does everyone use and are happy with? i'm bored with my blackberry 8900  i have tmobile	what kind of phone does everyone use and are happy with. i'm bored with my blackberry 8900  i have tmobile
@homebasenyc holmes. what does it do? hit my dm with ure info. can't get my info from my old blackberry	@homebasenyc holmes. what does it do. hit my dm with ure info. can't get my info from my old blackberry
@youmail is there a reason my @blackberry 8820 on @tmobile_usa is not likeing the youmail app? i've tried reinstalling it many times	@youmail is there a reason my @blackberry 8820 on @tmobile_usa is not likeing the youmail app. i've tried reinstalling it many times
day one without my blackberry: i can't handle it anymore	day one without my blackberry: i can't handle it anymore
twitpic from blackberry no work	twitpic from blackberry no work
stupid bloody blackberry!!!! wish i had an iphone instead!!!	stupid bloody blackberry. wish i had an iphone instead.
i can't tweet from my blackberry because i didn't pay my phone bill on time.. what's a blackberry that only makes phone calls and texts?	i can't tweet from my blackberry because i didn't pay my phone bill on time. what's a blackberry that only makes phone calls and texts.
argh the roller ball fell off my blackberry	argh the roller ball fell off my blackberry
downloading new apps for my	downloading new apps for my
been awhile since i've tweeted.. going to st.louis to exchange my iphone this weekend. 3rd one! considering a switch to blackberry.	been awhile since i've tweeted. going to st.louis to exchange my iphone this weekend. 3rd one. considering a switch to blackberry.
weather sucks so much my blackberry is now a blueberry  say it aint so buddy say it aint so	weather sucks so much my blackberry is now a blueberry  say it aint so buddy say it aint so
i just totally dropped my blackberry...	i just totally dropped my blackberry.
@mummertre ...your dumb. and i hate you. and its not just blackberrys because i have the updates to come as textmessages. fuck you	@mummertre .your dumb. and i hate you. and its not just blackberrys because i have the updates to come as textmessages. fuck you
wish i would have never gotten rid of my blackberry :/ i miss havin a smart phone  even though it was stupid most of the time &amp; i hated it	wish i would have never gotten rid of my blackberry :/ i miss havin a smart phone  even though it was stupid most of the time &amp; i hated it
this sucks!!!!. read all the books i have on my blackberry and don't have any others on here that i wanna read   http://myloc.me/2h8v	this sucks. read all the books i have on my blackberry and don't have any others on here that i wanna read   http://myloc.me/2h8v
damn at &amp; t and their data network problems -  cant log with my blackberry	damn at &amp; t and their data network problems -  cant log with my blackberry
i wished my blackberry was twitter compatible. i would tweet all my tasting experiences from the wineries this weekend.	i wished my blackberry was twitter compatible. i would tweet all my tasting experiences from the wineries this weekend.
i think i'm a have 2 take my blackberry 2 the hospital...she isn't feeling 2 well	i think i'm a have 2 take my blackberry 2 the hospital.she isn't feeling 2 well
does any1 know how 2 turn the backlight off on your blackberry?mine is stuck on 4 some reason.can't get it off.its killing my battery	does any1 know how 2 turn the backlight off on your blackberry.mine is stuck on 4 some reason.can't get it off.its killing my battery
i want a blackberry... tomorrow library day... again	i want a blackberry. tomorrow library day. again
missin my blackberry!!! 2 days without my babyyy	missin my blackberry. 2 days without my babyyy
@lisanicolec i think i hate you a little bit because you're posting from a blackberry.	@lisanicolec i think i hate you a little bit because you're posting from a blackberry.
tweeting from blackberry cos internet is down.	tweeting from blackberry cos internet is down.
my dad just bought someone a blackberry curve! i wish i had a friend's dad like that	my dad just bought someone a blackberry curve. i wish i had a friend's dad like that
@nerdyboytko lmao. on my blackberry no?!  lol.	@nerdyboytko lmao. on my blackberry no.  lol.
i might have 2 switch my blackberry 4 a new phone. my tracker ball keeps sticking &amp; its getting annoying	i might have 2 switch my blackberry 4 a new phone. my tracker ball keeps sticking &amp; its getting annoying
@cmarie7 dudee ii thiink ii want a blackberry now	@cmarie7 dudee ii thiink ii want a blackberry now
my trackball in the blackberry will only scroll left	my trackball in the blackberry will only scroll left
trying to listen to khloe after dark on my blackberry but it keeps buffering	trying to listen to khloe after dark on my blackberry but it keeps buffering
i got this blackberry and cannt respond to my folks on twitter.. help.. ughh	i got this blackberry and cannt respond to my folks on twitter. help. ughh
@mr_rellcity see told ya the blackberry was garbage  and then i kept mine now u getting rid of urs *smh*:p	@mr_rellcity see told ya the blackberry was garbage  and then i kept mine now u getting rid of urs *smh*:p
@cocobananas89 haven't he3d anything other than rd singles. i decided 2 put my laptop in da shop &amp; my blackberry has no flash player	@cocobananas89 haven't he3d anything other than rd singles. i decided 2 put my laptop in da shop &amp; my blackberry has no flash player
my blackberry screen died on me	my blackberry screen died on me
blackberry browser can't download from zshare or imeem. hip hop fail @robrush	blackberry browser can't download from zshare or imeem. hip hop fail @robrush
when i go out i realize i didn't synch feeddemon 3 with my blackberry.	when i go out i realize i didn't synch feeddemon 3 with my blackberry.
@raxquel i thought you were going to get a blackberry  hahahha jk... you and jay jay gonna be pre twins!!! hahah! i wanna see it!	@raxquel i thought you were going to get a blackberry  hahahha jk. you and jay jay gonna be pre twins. hahah. i wanna see it.
i want a blackberry storm or a prada 2 phone	i want a blackberry storm or a prada 2 phone
@seanchoe humm... am workin part time for	@seanchoe humm. am workin part time for
spilled butter oil all over my blackberry while eating crab legs ... its all messed up now	spilled butter oil all over my blackberry while eating crab legs . its all messed up now
trying to find a free texas hold'em game for my blackberry and the search isn't going so well	trying to find a free texas hold'em game for my blackberry and the search isn't going so well
doesn't look like the blackberry is coming today  no new toy for me to play with!	doesn't look like the blackberry is coming today  no new toy for me to play with.
@cookiemonster82 @ktdp i thought about the blackberry but i really do like my iphone  i would buy a new one if this one is ruined	@cookiemonster82 @ktdp i thought about the blackberry but i really do like my iphone  i would buy a new one if this one is ruined
pim is lautan blackberry	pim is lautan blackberry
@lurizzle i miss my blackberry  ..... sooo much!!	@lurizzle i miss my blackberry  . sooo much.
on my way to buy a blackberry now! by y do friends always let me down?	on my way to buy a blackberry now. by y do friends always let me down.
my blackberry was all messed up last night! made me wish i could have an iphone with my verizon plan even more	my blackberry was all messed up last night. made me wish i could have an iphone with my verizon plan even more
in my local primark. could have got a blackberry curve pay as you go on orange for the same price as i got my iphone for.  &lt;3 blackberry	in my local primark. could have got a blackberry curve pay as you go on orange for the same price as i got my iphone for.  &lt;3 blackberry
arrrgha  i wish i had a blackberry	arrrgha  i wish i had a blackberry
@blackberrygirl7 a. i wish i was napping by chris mays pool but i am at work   b. ppl here make me nuts!	@blackberrygirl7 a. i wish i was napping by chris mays pool but i am at work   b. ppl here make me nuts.
blackberry trouble...feeling handicapped	blackberry trouble.feeling handicapped
i need to get rid of this sprint instinct and cop a blackberry or somethin. can't tweet right on here	i need to get rid of this sprint instinct and cop a blackberry or somethin. can't tweet right on here
i really want a blackberry. but i guess i have to wait till november since sprint sucks	i really want a blackberry. but i guess i have to wait till november since sprint sucks
first scratch on my blackberry	first scratch on my blackberry
blackberry exploded and with it	blackberry exploded and with it
@kdashmoney  use ur wifi preciously. what happened to thy blackberry?	@kdashmoney  use ur wifi preciously. what happened to thy blackberry.
the palm pre cutting cheese: http://vimeo.com/4990760. my blackberry only cracks eggs.	the palm pre cutting cheese: http://vimeo.com/4990760. my blackberry only cracks eggs.
looking for a black cover for my blackberry bold...why are they so ugly??	looking for a black cover for my blackberry bold.why are they so ugly.
awe my laptop died  yay for blackberrys!	awe my laptop died  yay for blackberrys.
my blackberry is so messed up from taking a dive into the toilet.	my blackberry is so messed up from taking a dive into the toilet.
everyone either has the iphone or blackberry. im stuck with my razor for another year	everyone either has the iphone or blackberry. im stuck with my razor for another year
i wish my cell carrier had more smartphone options.  only blackberry &amp; one windows mobile phone.  i don't want either.  i want a palm	i wish my cell carrier had more smartphone options.  only blackberry &amp; one windows mobile phone.  i don't want either.  i want a palm
shizzzzzz!!! woke up this morning and my blackberry had committed suicide!...r.i.p. bold...heading to att for a new one	shizzzzzz. woke up this morning and my blackberry had committed suicide.r.i.p. bold.heading to att for a new one
your device does not meet the system requirements that are needed to support blackberry messenger for software versions 4.0 and 4.1. wtf!	your device does not meet the system requirements that are needed to support blackberry messenger for software versions 4.0 and 4.1. wtf.
verizon users: lg or blackberry for the trip? (bb costs 2x as much for internet  )	verizon users: lg or blackberry for the trip. (bb costs 2x as much for internet  )
@breezydoll i no longer have a blackberry anymore  boyfriend#2 is dead lol	@breezydoll i no longer have a blackberry anymore  boyfriend#2 is dead lol
hmm ok so its not twitter berry its internet on my blackberry why wont the twitter for blackberry applications work for me	hmm ok so its not twitter berry its internet on my blackberry why wont the twitter for blackberry applications work for me
hmmm.. twitterberry causes blackberry to crash when i try to d/l updates. maybe i need to cut some of my news sources.	hmmm. twitterberry causes blackberry to crash when i try to d/l updates. maybe i need to cut some of my news sources.
....rebooting my blackberry. (or as @eckodabrat would say) &quot;rebooting my phone&quot; lmao	.rebooting my blackberry. (or as @eckodabrat would say) &quot;rebooting my phone&quot; lmao
so went over budget w/ the fam.....all in all i have to give up my blackberry..can't pay mandatory internet anymore  i feel like i have	so went over budget w/ the fam.all in all i have to give up my blackberry.can't pay mandatory internet anymore  i feel like i have
why oh why do i figure out 1 thing then need to learn another aka why the hell can't i play blips on my blackberry?? k time for sad face	why oh why do i figure out 1 thing then need to learn another aka why the hell can't i play blips on my blackberry. k time for sad face
phone absolutely out of commission after nine......its ok my number will wake up to a blackberry......but it slows down my weekend.	phone absolutely out of commission after nine.its ok my number will wake up to a blackberry.but it slows down my weekend.
my comps have been messin up sorry twitters wish i had a blackberry r sumthin 2 update from my fone but i dont	my comps have been messin up sorry twitters wish i had a blackberry r sumthin 2 update from my fone but i dont
my blackberry is no working	my blackberry is no working
@doodle83 i have the blackberry storm and omg it's one sexy mother fizzle. sign on to aim tomorrow	@doodle83 i have the blackberry storm and omg it's one sexy mother fizzle. sign on to aim tomorrow
i wish i can read korean on my blackberry  it would make my twittwer life easier.	i wish i can read korean on my blackberry  it would make my twittwer life easier.
diagnostic name: &quot;blackberry thumb&quot;........be aware! i'm not texting for a month  http://bit.ly/164koq	diagnostic name: &quot;blackberry thumb&quot;.be aware. i'm not texting for a month  http://bit.ly/164koq
@thedeetwitty blackberry pearl from verizon . . .is it still available? lol. i miss my bb	@thedeetwitty blackberry pearl from verizon . . .is it still available. lol. i miss my bb
ok never mind...no blackberry for me	ok never mind.no blackberry for me
@kalii2 i want a	@kalii2 i want a
i need to get a blackberry....too bad i'm on verizon and at&amp;t has the best ones	i need to get a blackberry.too bad i'm on verizon and at&amp;t has the best ones
@ock at a book store/restaurant/drinking rather to eating lol i don't know where my blackberry is	@ock at a book store/restaurant/drinking rather to eating lol i don't know where my blackberry is
blackberry internet is down .. this is rly limiting my tweets	blackberry internet is down . this is rly limiting my tweets
@oliviamunn i need 3g on my blackberry	@oliviamunn i need 3g on my blackberry
@mindila can you text your sister and ask her if my blackberry is lodged in the recliner?  i hoping not to be out 2 phones in one night	@mindila can you text your sister and ask her if my blackberry is lodged in the recliner.  i hoping not to be out 2 phones in one night
my blackberry case just disappeared...i'll have to question the kids in the morning	my blackberry case just disappeared.i'll have to question the kids in the morning
the only thing stopping me from the blackberry curve 8900 is the web broswer	the only thing stopping me from the blackberry curve 8900 is the web broswer
@michaelmillman better than iphone? i can't use eitherbecause of my carrier  i am resisting a blackberry...	@michaelmillman better than iphone. i can't use eitherbecause of my carrier  i am resisting a blackberry.
@karinb_za ... actually my blackberry doesn't have a cam	@karinb_za . actually my blackberry doesn't have a cam
upset over the blackberry! i am not materialistic!!! am i? i don't use it's internet capabilities so i don't need it...but this new one	upset over the blackberry. i am not materialistic. am i. i don't use it's internet capabilities so i don't need it.but this new one
why haven't i had the time to charge my blackberry lately?	why haven't i had the time to charge my blackberry lately.
my blackberry wont turn on  i feel a little bit lost!	my blackberry wont turn on  i feel a little bit lost.
should i treat my iphone to an lv case?  but might have to get a blackberry in oz to get unlimited internet access	should i treat my iphone to an lv case.  but might have to get a blackberry in oz to get unlimited internet access
@benshephard do u use twitter berry? is it for blackberry fones coz mine wont let me use it!	@benshephard do u use twitter berry. is it for blackberry fones coz mine wont let me use it.
omg! i got a new gadget.. its a blackberry phone but i dont know how to connect it on the internet..  its kinda huge.. cool !!	omg. i got a new gadget. its a blackberry phone but i dont know how to connect it on the internet.  its kinda huge. cool .
i wish i had a blackberry	i wish i had a blackberry
having a hard time using blackberry	having a hard time using blackberry
and clearly...ii need to get me a blackberry...but ii love my sliide	and clearly.ii need to get me a blackberry.but ii love my sliide
@jessicaviberg mee tooo  want a blackberry soo baad !!	@jessicaviberg mee tooo  want a blackberry soo baad .
omg i only have £113 .96  i need more to get a blackberry lol	omg i only have £113 .96  i need more to get a blackberry lol
@scott_fuller ughhdfkojdfklfadsj  im getting you a blackberry world	@scott_fuller ughhdfkojdfklfadsj  im getting you a blackberry world
grrr trying to register on the new @delicious_drips website but apparently theres a captcha that doesnt view on blackberry.  boo!	grrr trying to register on the new @delicious_drips website but apparently theres a captcha that doesnt view on blackberry.  boo.
yeah i was begging for a blackberry but it didn't work  but i really like the voyager it's so good	yeah i was begging for a blackberry but it didn't work  but i really like the voyager it's so good
@sawandi do it!!! i think i'm gonna keep it simple. not too simple but i think i'mma pass on the blackberry	@sawandi do it. i think i'm gonna keep it simple. not too simple but i think i'mma pass on the blackberry
the new blackberry.. kinda interesting.. i mis my snoooze button!	the new blackberry. kinda interesting. i mis my snoooze button.
i really need to get a damn blackberry	i really need to get a damn blackberry
@spedteacher i agree! i picked up some followers after i mentioned my blackberry to you a few days ago.	@spedteacher i agree. i picked up some followers after i mentioned my blackberry to you a few days ago.
@tiffanynhouston i wish it was my cell! lol i miss my blackberry! no cell here.	@tiffanynhouston i wish it was my cell. lol i miss my blackberry. no cell here.
why did i have 8 shots of blackberry stoli last night.. now i have to skip the gym	why did i have 8 shots of blackberry stoli last night. now i have to skip the gym
i'm never going to figure out why my blackberry periodically deletes every message and call log. it just hates me.	i'm never going to figure out why my blackberry periodically deletes every message and call log. it just hates me.
@dentaldiva1 probably tonight i think i got it working on my blackberry but i need to get off twitter and do some work in the real world	@dentaldiva1 probably tonight i think i got it working on my blackberry but i need to get off twitter and do some work in the real world
@zackarydoo   if only the blackberry  server would actually let me get anywhere   ugh	@zackarydoo   if only the blackberry  server would actually let me get anywhere   ugh
dropped my blackberry bold today and it landed on the only side that is not protected by the case [sods law]... she's scratched - gutted	dropped my blackberry bold today and it landed on the only side that is not protected by the case [sods law]. she's scratched - gutted
is wondering why the internet on her blackberry isn't working	is wondering why the internet on her blackberry isn't working
i want a new phone  are blackberrys any good?	i want a new phone  are blackberrys any good.
my blackberry died	my blackberry died
so i'm hating this freaking tiny twitter for blackberry... and i would use twitterfon that i have on my ipod touch but no wifi out here	so i'm hating this freaking tiny twitter for blackberry. and i would use twitterfon that i have on my ipod touch but no wifi out here
twitter on blackberry sucks ! i cant upload twitterberry	twitter on blackberry sucks . i cant upload twitterberry
the #blackberrystorm update took away a good feature...i cant switch between vibrate and sound by pressing the button on top right.	the #blackberrystorm update took away a good feature.i cant switch between vibrate and sound by pressing the button on top right.
ball is not clicking on my blackberry!  &amp;&amp;im in so much pain!!!!	ball is not clicking on my blackberry.  &amp;&amp;im in so much pain.
i want a	i want a
i gotta say buh bye to my blackberry tomorrow  &amp;get another new one! i wish they'd just give me the right one &amp; make sure it ain't broken!	i gotta say buh bye to my blackberry tomorrow  &amp;get another new one. i wish they'd just give me the right one &amp; make sure it ain't broken.
just found out that my new blackberry hasnt got a camera !  ow well. i need starbyysss; i am addicted	just found out that my new blackberry hasnt got a camera .  ow well. i need starbyysss; i am addicted
@jlock i twitter on my blackberry using ubertwitter...its an addiction	@jlock i twitter on my blackberry using ubertwitter.its an addiction
why is my blackberry and twitter not co-operating today?!	why is my blackberry and twitter not co-operating today.
went through my blackberry and deleted some contacts....i went from 674 to 581...	went through my blackberry and deleted some contacts.i went from 674 to 581.
i wanna switch to blackberry	i wanna switch to blackberry
i really want 2 watch the tony awards. unfortunately i won't b able 2  does anybody know if u can watch them live on ur blackberry?	i really want 2 watch the tony awards. unfortunately i won't b able 2  does anybody know if u can watch them live on ur blackberry.
life without a blackberry is very quiet...     ugh	life without a blackberry is very quiet.     ugh
i need service for my blackberry.   but i dont' want to hurt my pockets. lmao  i think i'm gonna go buy a cheap ass go phone soon.	i need service for my blackberry.   but i dont' want to hurt my pockets. lmao  i think i'm gonna go buy a cheap ass go phone soon.
@b_easy if i knew how to find it  i'm not blackberry savvy	@b_easy if i knew how to find it  i'm not blackberry savvy
stupid blackberry. cant get it to send or receive txt or email. just stopped all the sudden. tried taking batt out/*228 nothing	stupid blackberry. cant get it to send or receive txt or email. just stopped all the sudden. tried taking batt out/*228 nothing
omg. my blackberry is so shady. for it to just cut off like this.	omg. my blackberry is so shady. for it to just cut off like this.
@blackberrybell3 ha yes. sowwy.	@blackberrybell3 ha yes. sowwy.
i soooo hate my phone!!!!! this storm is going back... it doesnt even feel like i have a blackberry...	i soooo hate my phone. this storm is going back. it doesnt even feel like i have a blackberry.
this phone isnt letting me twit pic ... cant wait to get my blackberry	this phone isnt letting me twit pic . cant wait to get my blackberry
is in aruba and my blackberry doesnt work   happy birthday to meee!	is in aruba and my blackberry doesnt work   happy birthday to meee.
i'll be on from my	i'll be on from my
my blackberry is down	my blackberry is down
just lost all my contacts in my blackberry  if you have the number text me with name and your pin	just lost all my contacts in my blackberry  if you have the number text me with name and your pin
i just fixed my blackberry but i lost all my contacts!!!	i just fixed my blackberry but i lost all my contacts.
@missbriewright trying to...can't domuch of nothing without my blackberry!  thanks though..i will try	@missbriewright trying to.can't domuch of nothing without my blackberry.  thanks though.i will try
@kiing_dadii82 oh ok. i kinda thought so lol. im still tryna get a blackberry lol. they wont let me upgrade	@kiing_dadii82 oh ok. i kinda thought so lol. im still tryna get a blackberry lol. they wont let me upgrade
somehow did a hard reset on my blackberry and managed to lose/move/mess up/disable everything....	somehow did a hard reset on my blackberry and managed to lose/move/mess up/disable everything.
just lost all the files on my media card for my blackberry.	just lost all the files on my media card for my blackberry.
@jdee313  you're blackberry is wack! lol... imma try to pin you	@jdee313  you're blackberry is wack. lol. imma try to pin you
kinda missing my blackberry....	kinda missing my blackberry.
i got caught givin a dude my blackberry to put his #. my life is over.  goodnite!	i got caught givin a dude my blackberry to put his #. my life is over.  goodnite.
@pinkpenguintoes fuck! i grabbed the wrong charger when i left i'll have to get it tomorrow  at least i have the blackberry as back up :/	@pinkpenguintoes fuck. i grabbed the wrong charger when i left i'll have to get it tomorrow  at least i have the blackberry as back up :/
what does it mean to &quot;compose pin&quot; on a blackberry mean?! i don't understand!  help please..	what does it mean to &quot;compose pin&quot; on a blackberry mean. i don't understand.  help please.
i hope i get a phone.  i really want 1 like @apetagon17 [blackberry] so i can keep up with this sh..stuff. ha	i hope i get a phone.  i really want 1 like @apetagon17 [blackberry] so i can keep up with this sh.stuff. ha
needs to download an upgrade to my blackberry so it can run smoother however	needs to download an upgrade to my blackberry so it can run smoother however
going to the see @jonasbrothers today and @ddlovato so excited. but my blackberry broke again i'm so upset	going to the see @jonasbrothers today and @ddlovato so excited. but my blackberry broke again i'm so upset
@tlockemy i can't figure out how to follow her on my blackberry	@tlockemy i can't figure out how to follow her on my blackberry
cant seem to dm on his blackberry	cant seem to dm on his blackberry
@thisismyiq i can't read it on my blackberry	@thisismyiq i can't read it on my blackberry
just downloaded twitter on my	just downloaded twitter on my
@talluluhbella it doesnt work chick i hate to tell you! the twitpic doesnt work on blackberry well it didnt on mine  xxx	@talluluhbella it doesnt work chick i hate to tell you. the twitpic doesnt work on blackberry well it didnt on mine  xxx
flickr uploader will not let me post a photo from my blackberry any more	flickr uploader will not let me post a photo from my blackberry any more
error 523 on the crackberry this morning...not looking good  #blackberry	error 523 on the crackberry this morning.not looking good  #blackberry
@blackberrygirl7 thank u i will - poor thing can't go 2 her last day of school 2day	@blackberrygirl7 thank u i will - poor thing can't go 2 her last day of school 2day
need camera advice on my blackberry.	need camera advice on my blackberry.
